,Domain,Phylum,Class,Order,Family,Genus
vOTU_109020,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_109034,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_109138,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_109290,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_109470,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_109539,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_109544,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_109646,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_109652,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_109744,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_109750,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_109795,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_109842,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110006,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110012,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110018,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110042,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110079,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110106,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110136,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110141,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110256,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110291,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110293,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110306,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110400,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110401,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110404,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110595,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110671,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110847,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110851,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110910,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110927,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110954,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_110955,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_111078,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_111123,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_111147,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_111260,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_111279,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_111304,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_111307,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_111385,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_111415,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_111428,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_111433,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_111507,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_111508,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_111660,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_111677,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_111687,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_111707,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_111814,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_111830,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_111983,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112006,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112084,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112146,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112191,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112216,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112281,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112322,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112331,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112332,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112337,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112343,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112347,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112357,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112378,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112385,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112455,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112498,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112510,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112556,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112578,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112615,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112618,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112700,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112744,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112749,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112754,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112757,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112871,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112911,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112913,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112915,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112922,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112953,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_112954,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_113032,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_113103,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_113350,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_113457,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_113477,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_113485,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_113558,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_113585,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_113586,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_113613,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_113646,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_113660,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_113741,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_113793,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_113804,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_113987,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_114049,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_114094,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_114196,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_114216,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_114246,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_114344,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_114361,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_114362,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_114479,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_114531,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_114626,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_114702,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_114705,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_114746,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_114748,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_114750,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_115059,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_115183,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_115207,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_115212,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_115305,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_115323,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_115397,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_115514,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_115584,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_115588,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_115784,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_115829,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_115909,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_115943,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_115946,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_115948,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_115955,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_115956,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_115965,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_116048,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_116127,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_116139,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_116247,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_116249,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_116316,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_116438,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_116443,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_116457,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_116500,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_116560,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_116601,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_116604,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_116725,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_116885,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_116929,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117169,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117220,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117255,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117259,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117299,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117304,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117313,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117411,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117431,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117432,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117528,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117569,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117576,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117623,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117704,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117746,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117801,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117817,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117870,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117915,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117927,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117934,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117940,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_117994,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_118023,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_118029,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_118222,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_118234,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_118254,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_118286,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_118402,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_118407,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_118570,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_118635,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_118679,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_118705,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_118739,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_118836,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_118845,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_118889,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_118906,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119004,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119055,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119072,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119162,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119206,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119214,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119276,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119284,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119390,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119409,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119420,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119454,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119463,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119492,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119493,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119497,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119537,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119551,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119558,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119587,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119735,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119742,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119850,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119863,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_119903,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120147,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120199,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120292,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120299,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120334,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120368,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120379,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120421,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120424,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120490,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120587,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120612,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120653,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120725,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120742,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120849,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120894,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120904,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120933,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120967,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120975,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120984,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_120994,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121006,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121014,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121060,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121119,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121186,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121209,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121258,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121322,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121375,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121446,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121463,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121585,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121591,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121599,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121611,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121699,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121701,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121713,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121714,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121725,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121734,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_121781,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122024,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122047,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122100,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122101,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122112,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122155,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122157,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122174,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122179,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122356,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122375,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122389,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122429,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122490,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122581,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122615,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122663,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122711,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122712,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122765,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122774,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122885,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122897,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122940,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122950,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_122992,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123007,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123040,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123046,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123108,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123117,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123137,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123186,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123281,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123318,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123486,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123504,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123565,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123566,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123731,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123744,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123752,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123826,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123861,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123878,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123889,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123906,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_123975,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_124028,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_124160,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_124257,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_124340,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_124354,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_124394,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_124409,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_124625,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_124627,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_124785,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_124908,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_125044,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_125073,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_125081,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_125083,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_125131,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_125224,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_125241,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_125283,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_125312,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_125332,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_125584,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_125587,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_125673,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_125753,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_125757,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_125787,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_125823,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_125833,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_125943,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_125954,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_125968,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_126081,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_126125,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_126158,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_126296,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_126298,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_126315,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_126330,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_126337,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_126517,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_126601,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_126682,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_126702,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_126755,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_126839,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_126899,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_126922,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_127084,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_127161,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
vOTU_127261,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
