vOTU	CMS1	CMS10	CMS11	CMS12	CMS13	CMS14	CMS15	CMS16	CMS17	CMS18	CMS19	CMS2	CMS20	CMS21	CMS22	CMS23	CMS24	CMS25	CMS26	CMS27	CMS28	CMS29	CMS3	CMS30	CMS31	CMS32	CMS33	CMS34	CMS35	CMS36	CMS37	CMS38	CMS39	CMS4	CMS40	CMS41	CMS44	CMS45	CMS47	CMS48	CMS5	CMS6	CMS7	CMS8	CMS9	PRE129	PRE174	PRE177	PRE180	PRE181	PRE182	PRE183	PRE185	PRE186	PRE187	PRE189	PRE190	PRE191	PRE192	PRE193	PRE194	PRE195	PRE196	PRE197	PRE198	PRE199	PRE200	PRE203	PRE204	PRE205	PRE207	PRE208	PRE210	PRE211	PRE212	PRE214	PRE237	PRE238	PRE239	PRE327	PRE328	PRE329	PRE330	PRE331
vOTU_728	8.64567438	15.46718734	0.964002634	13.45950338	6.844350893	10.29166299	19.47467937	61.83376013	22.20447548	25.17949208	12.24163535	0.341911389	69.65762502	33.29255263	40.87038218	16.25960377	21.55230021	2.756885167	21.99569067	9.911547875	2.828455124	87.97235131	26.15603155	79.28193588	48.40126706	180.4790315	284.4515122	200.8899896	47.37215953	37.55498765	85.11875959	228.6245081	230.261858	8.825445097	2.91861023	3.856385414	122.8255712	26.04315011	20.70081558	150297.1085	34.20589723	2.790069383	15.12085397	7.378643808	1.855809832	37.28894111	7.072651699	156.4268877	0.357588167	0.192634734	1.511260262	0.894794476	4.368446659	10.40232216	0	1.233442753	2.098444644	0.377469467	0.312705123	1374.578634	0	0	0.92062718	1.866485165	0.723175836	0	2.854150404	0.159335759	3.981376538	1.504530205	9.13056216	0.108509526	1.492255902	1.543440161	3.973510336	2.030842165	2.173830456	4.556494596	61.83634606	2.77689319	1.685219407	1.877251251	0	0.087429308
vOTU_729	0	0.053263466	0.091897189	0.819425455	0.456724505	0.321920686	1.901777726	5.626603053	0	1.866923414	0	0	24.9953775	0	0	0	2.27082323	0.563165319	0.317242555	0.205464184	731.2069283	43.6962056	0	24.72468346	29.64572209	64.21564654	38.09769825	50.70504848	42.09065481	29.58151914	34.50040577	49.68177561	64.36645953	0.887242378	0.198060279	0.142965081	18.7539432	21.13617279	1178.109869	0	0.544331725	0.169256114	0.130758107	0.052380633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_730	0.359111024	0.497393356	1.241280056	0.771639221	0.913940853	0.322094023	11.4168104	27.20989129	1.389849014	0.933964327	1.532486083	0	0	10.00265839	2.558207711	3.256769644	18.17636759	0.169040566	3.967667166	0	0.07868535	0.123545697	8.578490145	0.466754649	38.05281924	12.4286541	0.683868075	0.082850872	10.13645629	10.00229936	0.517267469	1.554116325	0.592739231	0.771930531	1.288085004	0	0	16.21312435	0	26.99824478	0	0.084673625	1.602649291	1.31022092	0.116161063	0	0	0	0	0	0	0	0	0	0	0.176468846	0	0	0	0	0	0	0.184399983	0	0	2.445953546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_733	49.33005568	2763.926044	1.566012225	35.46505098	60.28012629	16.13477403	45.75251768	3541.071097	1.39244433	84.21375171	2106.497112	12.98729501	0	0	1143.091196	42.41706465	0	98.84758147	622.7513276	0.559030739	0.520293059	0.139248449	0.076736688	0.155875412	0.351912708	0.047435667	0.148944584	5.810390753	0.026173671	0.039068137	0.034548892	0.02323908	0.118769215	45.35826692	0.099268484	0	0	0	1.483599662	0	0	0	84.83687907	52.55920843	11.98693136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_735	0.040248808	0	0.046373813	0.267561608	0.153650379	0.974699441	1.919377215	0	0	2.82630053	3.091671421	0.197373754	6.638602757	0	2.580492495	2.463854749	1.145918975	0.341026189	0.192107034	0.266612911	228.4926161	45.92317586	0.077260876	56.73388132	37.40008803	44.34488146	49.42748333	34.76619884	48.25136096	40.23971623	64.83904535	69.84251211	105.1710739	0.311461956	0.049973294	0.144288112	6.309165501	29.86448052	29.87468264	0	0.659242915	0.38435051	0.263936346	0	0.234345905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_738	504.9844307	1054.916089	25.26168845	752.3206397	32.03221628	10.42052157	59.63648596	721.8887578	635.1303572	245.505061	525.2342644	19.58459582	27.94576409	340.4649186	369.8525812	424.7501731	24.11921795	40.95956988	447.8607409	19.62592535	1.288741182	0.078066455	1278.875375	0.026216394	0.591875406	0.191474788	0.210425975	4.914114918	0.211300841	0.65050889	0.209185689	0	0.359560301	65.400196	0.300524055	0.433852218	113.8241566	0.712681837	4.491429382	3.032842337	483.3918128	76.83151927	709.4597268	427.0938483	13.7405226	0	0	0	0	0	0	1.107330776	0	0	1.770308791	0.178412327	0	0	0	0	0.320118462	1.025963318	0	0	0	0.380444807	0	0.80665375	0.47426189	0	0	0.769076973	0.215848565	2.699321493	0	0	0	0	0	0	0	0	0	0
vOTU_739	11.62638777	153.9882182	41.60566289	10.92970442	62.26074214	0.977619843	87.59332708	35.12340573	89.99402684	1.889845809	62.01869421	5.295567152	27.96567224	60.72014152	49.17625954	8.237456564	5.746761933	61.51162729	1.220323304	35.47662396	0.031843439	0.062497654	23.5576793	0	0.11845941	0.215562591	0.360987221	0.614701958	0.105725684	0.039452867	0.104667355	0.093871725	0.179908223	149.0124915	486.49407	623.3108894	31.64034535	0	0	18.21001733	2.20406048	7.196039268	10.65526794	4.241901654	3.995816914	0	0	0	2.536263395	348.7966665	0	0.805905179	0	38.91717971	2.303040913	273.3438602	0	236.7476365	0	0	0	1.129363618	193.8396026	0.945600563	0	0	4.957620013	0.322891359	0	440.5669646	0	1.209410481	152.9296512	0.853024563	655.3640845	0	0	1.678847858	0	527.2104334	337.4089257	0.317018296	0	5.138048619
vOTU_740	9.087304285	209.3860602	51.95544451	16.03599857	120.1076368	2.934212069	104.0048572	84.52499222	171.6302275	3.781434689	165.9765147	2.327162962	7.993876885	60.74814368	51.78835583	4.120627706	4.599529723	108.2510746	1.477914725	36.74148158	0.063716247	0	39.84944498	0	0.07900936	0.119812223	0.361153696	0.195677185	0.158661663	0.157884245	0	0.117393769	0.224988989	240.3035982	159.0635529	208.927886	25.32394948	0	1.498900595	0	2.205076921	6.085171514	8.044795582	6.259690375	3.057033854	0	0	0	0.362490434	124.1952898	0	1.209415255	0	12.97837569	0.354477385	86.09568925	0	82.45984496	0	0	0	0.513583838	78.20620689	0.135148092	0	0	3.306604204	1.292161065	0	156.4810254	0	1.539959556	57.26701555	0.5689453	242.1266059	0	0	0	0	151.6560953	108.8201438	0	0	3.101976452
vOTU_741	15.07800594	90.19902866	9.734219823	7.499832099	0.154317682	1.305243403	0.481928263	4.752779467	0	0.94619171	26.39333745	1.139827945	0	0	12.95849776	4.124258748	3.452687075	0.114169087	2.894120303	0.922321673	0.159430983	0.031290787	1011.546929	0	0	0	0.060245323	0.027978516	0.23820221	0	0	0	0	0.078203658	0	0	6.336566153	0	0	0	1.655265004	8.277978884	13.98310815	7.990792821	1.059136502	0	0	0	0	0.195447687	0	0.100873415	0	0	0.177394873	0	0	0	0	0.521170011	0	0.10280728	0	0	0	0	0	0.565818619	0	0.305300028	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45920747	311.839466	3.332147553	0	366.8430348	0	0	0	6.678673533	0	31.18993566	436.3296347	0	0	52.95565284	56.3658038	0	424.976263	24.29519712	0	0	407.8831403	0	458.3619643	0	27.05723361	0	0	1.103328629	0	0	0	7.199146048	0
vOTU_752	5.415195995	0.94258734	8.889790742	2.583627657	1466.354657	1506.619503	1019.363672	8.61683206	45.38307431	8.577270538	168.8871493	3445.794558	5521.583806	13.60913381	0	0	0	4068.437805	9.684400008	8701.526323	8.253977954	3.608688798	25.24478445	2.59309563	7.765924147	4.396554857	3.853226387	1.888108472	8.450647746	1.810506908	1.759422826	0.970440442	2.253026293	4077.706051	0	3.357128008	72.33343608	3.596542465	10.57744702	0	2.611990524	0.864021325	1.735489817	1.123052674	2757.418007	0	0	0	0	0	0	0	0.279016864	0	0	0	0	0	0	0	0	0.103550293	0	0	0.184759727	0	0	0.244246253	0	0	0	0.221779429	0	0	0.902371211	0	0	0	0	0	0	0	0	0
vOTU_753	5.781637829	0.815700583	7.623171481	2.805081457	1448.479865	1486.899353	1036.353067	15.31881255	56.72884289	7.624240478	212.6727065	3458.822608	5555.161912	6.804566904	0	0.830813147	1.159213486	4048.026332	9.295728435	8674.375914	9.008719129	3.797790394	27.35502959	2.937077704	8.920856456	4.589810016	3.428461273	1.324494003	8.930495252	1.870193949	2.111307391	1.112456116	2.237905312	4076.800209	0.050553064	4.816748882	53.18635006	2.157925479	13.59957474	0	3.001010389	0.950423457	1.835614229	1.631100312	2787.406691	0	0	0	0	0.196860234	0	0	0	0	0	0	0	0.192874685	0.639128803	0	0	0.103550293	0	0	0	0	0	0	0	0	0	0	0	0.286781086	0	0	0	0	0	0	0	0	0	0
vOTU_754	3.745849861	0.435040311	7.670083305	1.894660282	841.0478109	1091.510334	992.6660521	2.872277353	24.10975823	8.577270538	157.94076	1392.603754	4988.363477	6.804566904	0	0.830813147	2.318426971	2367.960861	6.866531109	7566.243653	7.868578205	3.403828735	24.77584108	2.804776906	6.929593854	3.623534223	3.458801639	1.662662684	8.397331356	1.591654424	1.653857457	1.017779	2.600808876	1881.551624	0	2.773279659	29.78435603	0.719308493	12.08851088	0	1.945099326	0.734418126	1.001244125	0.82891983	1278.964033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103550293	0	0	0	0.191991129	0	0.162830835	0	0.307506503	0	0	0	0.143390543	0	0	0	0	0	0	0	0	0	0
vOTU_755	3.705134102	0.688813826	7.71699513	1.747024416	835.4522239	1088.223642	952.8623277	5.744554707	31.20086359	0.95303006	164.1958396	1401.838196	5114.617157	6.804566904	2.610430374	0	1.159213486	2375.148	7.255202681	7599.926942	7.980986465	3.214727138	24.61952663	2.566635471	7.367671627	3.744318697	2.184506298	1.183590385	7.677560097	1.392697621	1.970553565	1.065117558	2.479841021	1879.897478	0.050553064	4.524824707	48.93144205	0.719308493	18.13276632	0	1.611653728	0.907222391	0.934494517	0.802180481	1286.9057	0	0	0	0	0	0	0	0	0	0	0	0	0.192874685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_756	46.92339514	3244.328765	2.628117395	35.27452921	54.88987808	12.49444538	40.79092497	3392.564288	4.256372206	66.73890072	2467.055688	15.72982491	2.687327504	0	1094.209666	52.36225241	0	104.8593287	700.0518564	0.569608146	0.706850016	0.063059185	0.312754485	0.185295515	0.239047493	0.12083299	0.27317297	6.371401703	0	0.019903672	0.035202591	0	0.121016444	39.32144639	0	0	0	0	1.511670815	3.062271846	0.111193178	0	81.86789085	51.94867455	13.87385523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136299516	0	0	0	0	0	0	0	0	0	0.143448139	0	0	0	0	0	0	0	0	0	0
vOTU_758	137.9161958	25.42018871	4.719225847	68.96377613	31488.22209	29224.42018	148.6803792	215.6304124	1022.112752	262.3382814	17.21820645	70641.31918	1421.06373	214.5524205	47.03346723	0	0	80542.44817	60.65934196	431.6196115	61.01670699	15.61606183	96.93102987	11.94514362	27.98453025	17.62751175	62.65307759	26.96698581	3.255464349	44.7291785	10.39069531	4.620000448	6.447806072	86532.85609	0.151806762	107.2404188	1801.577371	52.56061334	30.25068341	6.12804158	75.98831504	32.56205594	44.16442265	42.10192318	57284.40665	0	0	0	0	0.591155353	0	0	1.117153421	0	0	0	0	0.193062358	1.919252083	1.050894816	0.646818735	0	0.376694742	0	0.184939504	0.960889711	0.417085017	0	0	1.539028581	0	0	0	0	0.451624623	0	0.153356942	0.423724864	1.109723384	0.355070803	0	0	0	0
vOTU_761	211.9308076	317.2295066	14.52122368	417.5329998	115.6896152	132.0279137	224.6540461	642.6023861	640.7415502	568.0492315	187.9821046	7.850566361	102.2567995	535.0970505	774.045049	548.4678647	69.6750176	56.73416103	1050.413526	101.5276177	4.359451881	4591.608383	438.5277988	4018.8855	1301.581794	3428.054295	4465.560319	2794.85009	1368.953495	1239.366806	2270.506091	5080.219319	3176.335266	54.20928483	23.49783658	5.556304956	217.3815908	840.1873731	101.4191656	1349.225125	911.126541	39.16566066	492.4412217	174.7808164	20.66086723	17.1124115	1.248360698	10.55861787	0	0.197206129	0.309424764	0	0.279507113	0	0.178990893	0.541162908	0	0.386427155	0.64025179	17.35334615	0.323662683	0	0.188494897	0	0.185084361	1.153970814	0	0	0.239756363	0.616093621	0	0	1.52766847	0	0.451978366	0	0	0	1.110592594	0	0	0.160150009	0.172536737	0.089504084
vOTU_766	1042.459687	1276.790761	3867.977725	1266.595705	12.50121084	37.33845655	58.56121053	237.7502677	76.99395622	44.07409189	845.8124379	6.774724444	18.9044118	0	629.8574896	989.78451	3836.561757	0.982683939	420.5798962	4.910828043	0.936369203	0.079214174	15.95086078	1.14387839	0.800769403	0.388579632	0.427039239	2.011543501	4.663359828	1.360149507	0.0707537	1.023228028	0.456058116	3.523980381	56.61762136	57.37672622	55.60994544	0	4.557461572	30.77430641	35.03162006	3694.920987	1392.771717	1007.072501	12.03586208	0	0	0	1.285859515	6.926996727	0	0	0	4.5215983	0.179633555	5.612094707	1.07797791	34.12768583	0	0	0	0.104104685	12.10698772	2.876458691	0	0	1.466186443	0	0	41.42648116	0	0	29.34893886	0	39.00970165	0	0	0	0	19.61436343	10.38843298	0.964350137	0	2.155810697
vOTU_768	0.287109593	2.008621324	0	0.619680399	0	0	0	10.60925601	0	0	0	0.050283564	0	0	0	0	2.335503623	0.289603045	0.032627865	0	0.016176602	0.031749074	1.810856788	0	0	0.243348253	0.275074568	0.14194146	0.134272745	0.120253346	0.212685848	0	0.060929429	0	666.7665121	482.576053	0	0	0	3.083588778	0.055983605	0.130557807	0.638791976	0.323235615	0.119405412	0	0	0	2.208741605	46.00797365	0	0	0	23.47698542	0	49.15874321	0.77152501	252.0010389	0	0	0	0	76.7678423	9.470133917	0	0	6.925853204	0	0	253.39307	0	0	203.2201534	0	269.5237582	0	0	0	0	81.47315947	49.44379927	0.322093288	0	12.33071133
vOTU_774	4.003404098	0.073497642	0.047552952	0.149653553	0.787786096	0	373.462319	29219.16212	76.19298001	0	0	0.10119617	1.361480256	0	0	235.8069212	3576.870601	7.285362465	0.032831951	0.030376892	0	0.015973832	0.079225374	0	27.41091062	202.4833216	3.813622016	0	0	0	0.071338729	0.047985517	11.67965782	0.07984536	325.7065794	8.729457064	0	0	603.4957232	10549.78004	0.169001341	0	43.4389087	167.7515241	16.70116794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.441997769	0	0	1.992478202	0	0	0	0	0	0	2.624361812	0	0	0	0	0	2.723660451	0	0	0	3.484859953	0	1.308263994	0	0	0	0	0	0	0	0	0	0
vOTU_776	11416.33845	6055.984517	7.682434765	8657.008038	35.77775112	33.99407111	140.2809661	435.9086539	96.35245113	114.033548	7555.788369	36.49372711	241.0646272	6.899927368	899.9845663	2271.262231	84.63304214	10.55282169	66.96729971	6.381334439	12.92899355	0.047937925	19.17911402	0.241478794	1.857635044	5.65844526	6.46076776	11.97319875	0.162190726	6.597062174	2.569074774	4.51218513	0.858641845	21.72538411	8.663197632	8.436434745	271.8158357	0	32.17704397	251.4191658	10.98885344	5.169166292	3020.073077	8532.611044	54.4476474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.214622677	0	0	0	0	0	0
vOTU_778	557.9756104	188.1115787	207.4859972	621.7550578	948.9110046	1052.967288	2531.761935	22.35382589	46.06942808	14.51164904	322.2461936	654.0587953	3900.793478	41.44485719	42.39855011	274.9412287	181.2187182	1047.448229	4.734596053	3016.076042	12.97574081	3.423313171	28.40344904	2.92777612	5.13429907	5.149668958	2.83352821	2.832084724	6.602972246	3.23145182	3.500621873	3.844358863	5.571928377	911.4654084	0.410540855	0.592678216	38.87331636	2.190561	13.80524876	6.214672338	10.94446099	276.4582654	209.8499334	383.5139533	637.3614148	0	0	0	0	0	0	0	0.283236593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_780	0.082750035	0.110521091	347.5722343	0	1.579496996	0.667981793	1.479812753	7.783425266	0	0	11.12363022	0.15217238	0	10.37211686	10.61079097	0.844265444	239.1305795	0.292140422	0.098741209	0.243620495	55.4333833	28.34411288	0.794227276	27.26503542	26.10320903	35.12824036	18.00567079	11.42617016	12.92185221	14.4153097	30.60903486	37.18520441	25.32286575	0.160088516	0.256858028	0.148325465	4.3238023	11.6952854	33.78167294	0	0.338844658	463.0192693	0.0339152	0.081516917	0.361354773	0	0	0	0	0	0	0.103247569	0	0	0.181570035	0	0	0	0	0	0	0	0.382421971	0	0	0	0	0	0	0	0	0	0	0.145712283	0	0.210899341	0	0	0	0	0.350014067	0	0	0
vOTU_783	1435.713526	398.1340815	210.0630037	1075.045319	952.5653824	1089.718763	2470.030654	49.7829022	49.16179899	12.63149828	685.5611852	663.5721124	3843.824228	55.50030775	125.0877808	416.7478606	184.3711391	1059.334451	4.62311272	2822.81726	11.55872157	2.602758536	14.74163957	2.212132956	4.994230242	4.654872912	3.402658824	2.901873174	6.550171864	3.346937895	1.614424157	3.740430969	4.763688849	917.3194698	0.618491376	3.869174609	60.7327751	3.666824363	10.78414639	18.72515829	11.44537494	280.9648452	301.8194766	884.0481421	645.6943357	0	0	0	0	0	0	0	0	0	0	0	0	0.196643749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_785	7.184879022	5.990651932	0.622066042	17.79498716	2.536728285	2.011504667	18.3198705	24.414956	5.786483821	0.972114491	17.5459284	0.407323747	5.48008129	10.41124258	2.662704254	27.96585608	4.729706963	0.469187896	155.3772132	0.427944091	0.19655869	3.552360568	8.051954947	45.74809119	913.1182393	87.7206668	69.69474105	0.689881022	303.9252662	284.5434554	111.0891616	5.359802939	135.4207845	0.642769608	0.721915457	0.148884979	17.36045022	390.3351291	10.78926044	6.244679378	10.65718258	2.071109886	6.944799492	5.427686186	0.725435751	2.680687965	0	0	0	0	0	0	0	0	0	0	0	0	0.32596368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_786	18.73173408	441.0810268	64.29229041	20.30617154	106.3909224	4.023269503	160.4330244	216.8188301	280.6626147	10.69395094	106.8775662	8.859864422	17.81141599	62.47149528	47.93177614	9.322554881	2.365006418	215.6644328	7.764407071	50.13383552	1.457904563	0.385801662	20.33050788	0.161950619	0.48750456	0.123211151	0.371399191	1.063635356	0.707038378	0.527680499	0.251267987	1.014082349	1.187707831	285.4081622	0	0.297789214	0	0.733760098	0	0	0.963743725	10.26808109	56.17480498	11.75620117	11.00315376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222232497	0	0.460250362	0	0	0	0	0	0	0	0	0
vOTU_787	526.8786953	243.4981715	83.67690109	272.8273107	6.659629505	6.705738281	254.0299075	417.0523972	515.052571	1228.885162	690.7459917	5.041174687	283.624775	548.3845459	146.4645195	162.7279737	46.11961353	4.575075073	380.9349304	229.1581915	1.277769201	0.739485067	9.727172165	0.350908136	0.446898447	0.418935976	0.433317739	2.817317814	0.380729387	0.466814414	0.646145539	0.338042024	0.339359726	3.857033347	0.515709479	0.744505134	156.2608934	5.870333878	0	24.98140994	1106.085339	48.0373002	155.8662698	485.1074149	6.529625508	0	0	0	0	0.200824005	0.157550682	0	0	0.417097875	0	0	0	0	0	0	0	0.105635273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_788	16.11753814	177.021245	3.254585451	28.76932588	4.28165191	2.682584465	9.904767721	512.8246176	222.8276586	10.69556488	39.88570753	8.759348667	15.0734727	128.4330094	29.29606169	7.628696057	11.82681673	5.924774296	70.41893018	18.65015553	0.753637429	0.032154991	3453.837327	0	0.121894534	0	0.185727622	1.092547121	0.38077043	0.040596934	0.035900844	0.072445385	0.447386043	11.93398327	0.618918088	0.893502471	156.2777384	0	1.541655231	0	42.3544243	30.19183291	31.49668891	17.32323525	5.562873196	0	0	0	0.559245165	1.807610884	14.4962253	0	7.970635073	0.834285677	0	0.367433537	1.093944683	0.393558837	0.978101874	0	0	0	71.60617243	0	2.262002085	0	0.425115221	0	0	1.254927794	2.468082277	0	2.889458476	0.146293473	5.523837877	0.211740538	0	0	0	0.361907038	12.12364979	0	0.175720977	0
vOTU_790	0	0	0.119987593	0	0	0	0	0.979533123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124163745	0.172988565	0	0	0	0	0.030940263	0	0	0	0	0	0	0	0	0	0.068290883	0.027356771	0	0	0	0	0	0	0.158007124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_792	116.4463198	29.78867798	239.1472977	64.26425604	0.956675959	1.011464605	2.987662712	6.875014499	1.454837185	0	57.74917834	0.307227887	11.02241193	0	5.355654704	13.63621381	59.45712265	0.412871109	0.564834105	0.522597781	341.516621	17.70102956	0.721576055	14.27738468	26.02366288	13.53019981	18.89208778	16.13083304	13.26303558	13.30689863	38.29887885	25.27587615	30.4333285	0.444413944	0.155574782	0	4.364762664	5.903038751	584.3790363	0	0.34205461	105.6060909	22.35642548	67.50452854	0.486370625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_793	0	0.01859468	0	0	0	0	0	4.910724642	0	0	0	0	0	0	0	0	4.756569812	0.058981587	0	0.061482092	0	0	0.080175117	0	0	0.297367029	0.031123703	0.057816606	0.082039395	0.122456122	0.18048482	0.145682283	0.062045522	0	755.9378648	423.1386362	0	0	0	3.140073333	0	0	0	0.301726865	0	0	0	0	0.374866814	41.60022461	0.792142153	2.292964456	0.858661847	7.549589081	2.016190982	289.2721159	0	854.1373986	1.639075118	0	2.98293086	5.948532202	691.0200867	4.053109731	1.516239334	2.560324276	3.205781627	2.75607514	0.982060356	179.4886662	0	4.891366225	3253.872243	1.912204433	2358.141617	0.638691716	0	0	0	29.47460979	125.9620844	0.983979983	0.706723639	15.9477767
vOTU_798	4960.647728	3442.395316	2.438087027	3397.746456	15.3564166	16.2358756	79.92917708	253.2291774	49.62475236	50.02098929	4428.909242	14.07553753	40.08572021	7.002868804	1740.85509	1704.920042	21.47392498	3.964571904	378.3651746	0.308406613	6.907994274	0.794667644	5.550009631	14.37811264	4.672387849	7.657153026	4.933480242	9.22262945	6.474678992	2.170401899	1.050204119	0.341026845	4.637370098	7.417390172	2.757394201	4.05582615	59.11523831	0	23.32649994	85.05671335	8.979432561	1.778402084	2699.158318	3990.664832	19.2738944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280430601	0	0	0	0.083788064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_800	0	0.018689892	0	0.964079309	0	0.677762461	2.001973794	1.974347774	0	0	0	0.102933671	18.00313272	0	0	0.856627278	0	0.118567191	0.300560967	0.339882971	526.6536371	7.620357238	0.161171289	28.42815771	20.12070309	66.77693198	30.03174566	22.46053887	36.77692294	23.03706192	22.4221489	13.32496915	32.11705767	0.609122065	0.10424759	0	13.16133577	14.83316143	93.48084049	0	0.286505051	0.13363009	0	0.110280663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOTU_801	0	0	0	0.025411481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203304666	0	1.049285167	0	0	1.476209043	0	0	0	0	0	0	0.855520988	0	0.422114733	0	0	0	0.672645115	0	0	0	0.343559428	0	3.257860926	0	0	0	0	0	0	0	0	0	0
vOTU_807	0	0.149993024	0	3.257717425	0	0	0	0	0	0.985755966	0	0	41.67736577	0	2.700069415	1.718684544	0	1.36784424	0.938042202	0.743913153	2444.00791	38.40184147	0	7.444305321	10.54535765	11.86854643	6.904087722	3.789294031	6.479797209	4.753719905	9.535957884	5.410533858	8.38315694	4.155157787	0.052288996	0	123.2284601	5.208060773	1842.72038	0	0.2874131	0	0.06904171	0	0	2.718305488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33418968	0	0	0	0	0.397167747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.330717644	0	0
